0,0,0,0,0,0,255,0,0,0,0,0,247,72,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,247,72,0,0,0,0,0,0,0,0,0,0,0,247,72,0,247,72,0,247,72,0,247,72,0,0,0,0,0,0,0,0,0,0,247,72,0,247,72,0,247,72,0,0,0,0,247,72,0,0,0,0,247,72,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,255,0,0,0,0,0,156,247,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,156,247,0,0,0,0,0,0,0,0,0,0,0,156,247,0,156,247,0,156,247,0,156,247,0,0,0,0,0,0,0,0,0,0,156,247,0,156,247,0,156,247,0,156,247,0,156,247,0,156,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,255,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,247,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,247,0,0,247,0,0,247,0,0,247,0,0,247,0,0,0,0,0,0,0,0,0,0,0,247,0,0
0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,247,0,85,247,0,0,0,0,85,247,0,85,247,0,0,0,0,0,0,0,0,0,0,85,247,0,85,247,0,85,247,0,0,0,0,0,0,0,0,0,0,85,247,0,85,247,0,0
0,0,0,0,0,0,255,0,247,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,247,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,74,0,247,74,0,0,0,0,0,0,0,0,0,0,0,0,0,247,74,0,0,0,0,0,0,0,0,0,0,247,74,0,247,74,0,247,74,0,0
0,0,0,0,0,0,255,0,247,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,247,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,43,0,247,43,0,247,43,0,247,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,43,0,247,43,0,0,0,0,247,43,0,0
0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,247,0,0,0,0,0,0,0,245,247,0,245,247,0,0,0,0,245,247,0,245,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,247,0,245,247,0,0,0,0,245,247,0,0
0,0,0,0,0,0,255,0,0,247,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,247,0,0,0,247,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,247,0,0,247,0,0,247,0,0,247,0,0,247,0,0,247,0,0,247,0,0,0,0,0,247,0,0,247,0,0,247,0,0,247,0,0,247,0,0,247,0,0
0,0,0,0,0,0,255,0,91,247,0,0,91,247,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,91,247,0,0,91,247,0,0,0,0,0,0,0,91,247,0,91,247,0,91,247,0,91,247,0,91,247,0,91,247,0,91,247,0,0,0,0,91,247,0,91,247,0,0,0,0,91,247,0,91,247,0,0,0,0,91,247,0,91,247,0,91,247,0,0
0,0,0,0,0,0,255,0,247,174,0,0,247,174,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,247,174,0,0,247,174,0,0,0,0,0,0,0,0,0,0,247,174,0,247,174,0,0,0,0,0,0,0,247,174,0,0,0,0,247,174,0,247,174,0,247,174,0,247,174,0,247,174,0,0,0,0,247,174,0,0,0,0,247,174,0,0,0,0,0
