0,0,0,0,0,0,255,0,0,0,0,0,7,0,228,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,7,0,228,0,0,0,0,0,0,0,0,6,0,0,6,0,0,6,0,0,6,0,0,0,0,0,0,7,0,228,7,0,228,255,255,255,7,0,228,7,0,228,255,255,255,7,0,228,7,0,228,7,0,228,0,0,0,0,0,0,0
0,0,0,0,0,0,255,0,0,0,0,0,7,0,228,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,7,0,228,0,0,0,0,0,0,0,0,6,7,7,7,7,7,7,0,0,6,0,0,0,0,0,0,0,0,0,7,0,228,7,0,228,255,255,255,7,0,228,255,255,255,7,0,228,7,0,228,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,255,0,0,0,0,0,7,0,228,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,7,0,228,0,0,0,0,0,0,0,0,6,0,0,6,0,0,6,0,0,6,255,255,255,0,0,0,0,0,0,7,0,228,255,255,255,93,60,255,7,0,228,7,0,228,255,255,255,7,0,228,0,0,0,0,0,0,255,255,255,0
0,0,0,0,0,0,255,0,0,0,0,0,7,0,228,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,7,0,228,0,0,0,0,0,0,0,0,6,0,0,6,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,228,255,255,255,7,0,228,255,255,255,7,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,255,0,0,0,0,0,7,0,228,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,7,0,228,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,228,7,0,228,255,255,255,7,0,228,7,0,228,0,0,0,0,0,0,0,0,0,14,14,14,0
0,0,0,0,0,0,255,0,0,0,0,0,7,0,228,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,7,0,228,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,255,255,255,4,4,4,0,0,0,0,0,0,7,0,228,255,255,255,7,0,228,255,255,255,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,0
0,0,0,0,0,0,255,0,0,0,0,0,7,0,228,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,7,0,228,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,255,255,255,140,109,255,0
0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,252,210,255,255,255,255,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,7,0,228,0,0,0,0,0,0,0,0,0,0,0,0,7,0,228,0
0,0,0,0,0,0,255,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,228,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,60,60,60,255,255,255,0,0,0,0
0,0,0,0,0,0,255,0,7,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,0,228,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,7,7,7,7,0,228,176,155,255,255,255,255,0,0,0,0,0,0,0,0,0,7,0,228,0,0,0,0,0,0,0,0,0,7,0,228,7,0,228,7,0,228,0
